ID,Test Name,Year,Session,Subject,Number,Question,image,law,Option 1,Option 2,Option 3,Option 4,Answer,문제번호,모델명,총문제수,정답수,추출실패,정확도(%),총소요시간(초),문제당평균시간(초),입력토큰,출력토큰,총토큰,비용수준,비용($),예측답,정답여부,모델응답,프롬프트
96,방재기사,2021,2,재해분석,50,산지 토석류 유출로 우수관거가 막혀 침수피해가 발생하였을 때 복합재해 유형은?,text_only,,토사재해-내수재해,사면재해-하천재해,하천재해-토사재해,내수재해-해안재해,1,96,Claude Sonnet 4,136,64,15,66.67,191.07,1.76,144,5,149,중간,0.000507,1,True,1,"문제: 산지 토석류 유출로 우수관거가 막혀 침수피해가 발생하였을 때 복합재해 유형은?

선택지:
1. 토사재해-내수재해
2. 사면재해-하천재해
3. 하천재해-토사재해
4. 내수재해-해안재해

정답 번호만 출력하세요 (1, 2, 3, 4 중 하나):"
97,방재기사,2022,2,재해분석,54,재해복구사업의 분석평가 시행지침상 재해복구사업의 분석평가에 관한 사항으로 틀린 것은?,text_only,O,분석?평가시 지역경제발전성평가를 수행하여야한다.,시?군?구청장은 복구사업관련자료를 활용하여 분석평가를 실시하여야 하며 업무대행은 불가하다.,분석평가결과의 적정성에 관한 사전검토 및 실무적인 자문을 위하여 시?군 ?구에 분석평가위원회를 둔다.,"시?군?구청장은 분석평가를 완료한 경우에는 30일 이내에 특별시장, 광역시장, 도지사, 특별자치도를 거쳐 행정안전부 장관에게 최종 평가결과를 제출하여야한다.",2,97,Claude Sonnet 4,136,65,15,67.01,193.15,2.08,333,5,338,중간,0.001074,2,True,2,"문제: 재해복구사업의 분석평가 시행지침상 재해복구사업의 분석평가에 관한 사항으로 틀린 것은?

선택지:
1. 분석?평가시 지역경제발전성평가를 수행하여야한다.
2. 시?군?구청장은 복구사업관련자료를 활용하여 분석평가를 실시하여야 하며 업무대행은 불가하다.
3. 분석평가결과의 적정성에 관한 사전검토 및 실무적인 자문을 위하여 시?군 ?구에 분석평가위원회를 둔다.
4. 시?군?구청장은 분석평가를 완료한 경우에는 30일 이내에 특별시장, 광역시장, 도지사, 특별자치도를 거쳐 행정안전부 장관에게 최종 평가결과를 제출하여야한다.

정답 번호만 출력하세요 (1, 2, 3, 4 중 하나):"
98,방재기사,2022,2,방재사업,85,도시군계획시설의 결정구조 및 설치기준에 관한 규칙상 방풍설비로 방풍림시설을 설치하지 않는 것은?,text_only,O,대규모 구역을 대상으로하는 방풍설비,해안에 접한지역에 설치하는 방풍설비,독립된 단위시설을 대상으로 설치하는 방풍설비,연안침식이 심각하거나 우려되는 지역 및 방재지구,3,98,Claude Sonnet 4,136,66,15,67.35,194.96,1.82,211,5,216,중간,0.000708,3,True,3,"문제: 도시군계획시설의 결정구조 및 설치기준에 관한 규칙상 방풍설비로 방풍림시설을 설치하지 않는 것은?

선택지:
1. 대규모 구역을 대상으로하는 방풍설비
2. 해안에 접한지역에 설치하는 방풍설비
3. 독립된 단위시설을 대상으로 설치하는 방풍설비
4. 연안침식이 심각하거나 우려되는 지역 및 방재지구

정답 번호만 출력하세요 (1, 2, 3, 4 중 하나):"
99,방재기사,2021,2,재난관리,3,자연재해대책법령상 지구단위종합복구계획수립 대상 지역에 해당하지 않는 것은?,text_only,O,어촌·어항법에 따른 항로표지등 항행보조시설의 일괄복구가 필요한지역,산사태 또는 토석류로 인하여 하천유로변경등이 발생한지역으로서 근원적 복구가 필요한 지역,피해 재발방지를 위하여 기능복원보다는 피해지역 전체를 조망한 예방·정비가 필요하다고 인정되는 지역,도로·하천등의 시설물에 복합적으로 피해가 발생하여 시설물별 복구보다는 일괄 복구가 필요한 지역,1,99,Claude Sonnet 4,136,67,15,67.68,197.15,2.18,298,5,303,중간,0.000969,1,True,1,"문제: 자연재해대책법령상 지구단위종합복구계획수립 대상 지역에 해당하지 않는 것은?

선택지:
1. 어촌·어항법에 따른 항로표지등 항행보조시설의 일괄복구가 필요한지역
2. 산사태 또는 토석류로 인하여 하천유로변경등이 발생한지역으로서 근원적 복구가 필요한 지역
3. 피해 재발방지를 위하여 기능복원보다는 피해지역 전체를 조망한 예방·정비가 필요하다고 인정되는 지역
4. 도로·하천등의 시설물에 복합적으로 피해가 발생하여 시설물별 복구보다는 일괄 복구가 필요한 지역

정답 번호만 출력하세요 (1, 2, 3, 4 중 하나):"
100,방재기사,2022,2,재해분석,58,"면적 0.54km$^2$,유출계수 0.65인유역의 2시간동안 확률강우량 200mm를 배제 할 수 있는 배수통관의 단면적(m$^2$)은? \n\n 홈수량 산정방법:합리식\n 배수통관내 유속: 2.5m/s \n 강우배제: 2시간 \n 토사유입에따른 배수단면적 감소를 고려한 여유율: 20%",text_only,,3.9,4.68,9.36,16.85,2,100,Claude Sonnet 4,136,67,16,67.0,198.95,1.8,227,10,237,중간,0.000831,N/A,False,주어진 조건을 정,"문제: 면적 0.54km$^2$,유출계수 0.65인유역의 2시간동안 확률강우량 200mm를 배제 할 수 있는 배수통관의 단면적(m$^2$)은? \n\n 홈수량 산정방법:합리식\n 배수통관내 유속: 2.5m/s \n 강우배제: 2시간 \n 토사유입에따른 배수단면적 감소를 고려한 여유율: 20%

선택지:
1. 3.9
2. 4.68
3. 9.36
4. 16.85

정답 번호만 출력하세요 (1, 2, 3, 4 중 하나):"
101,방재기사,2021,2,방재사업,93,급경사지 재해예방에 관한 법령상 붕괴위험지역의 계측관리에 관한 설명으로 틀린 것은?,text_only,O,행정안전부장관은 상시계측관리의 결과등을 고려하여 주민대피를 위한 관리기준을 제정·운영하여야 한다.,관리기관은 붕괴위험지역 지반의 위치변화를 사전에 감지하기 위하여 상시계측관리를 할 수 있다.,관리기관은 직접 상시계측관리를 하거나 대행하게 하는 경우에는 계측자료를 관할 시장·군수·구청장에게 실시간으로 제공하여야 한다.,시장·군수·구청장은 제공받은 계측자료와 자체의 계측자료를 활용하여 긴급상황이 발생하는 때에는 신속히 해당지역주민을 대피시켜야한다.,1,101,Claude Sonnet 4,136,67,16,66.34,200.95,2.01,364,5,369,중간,0.001167,2,False,2,"문제: 급경사지 재해예방에 관한 법령상 붕괴위험지역의 계측관리에 관한 설명으로 틀린 것은?

선택지:
1. 행정안전부장관은 상시계측관리의 결과등을 고려하여 주민대피를 위한 관리기준을 제정·운영하여야 한다.
2. 관리기관은 붕괴위험지역 지반의 위치변화를 사전에 감지하기 위하여 상시계측관리를 할 수 있다.
3. 관리기관은 직접 상시계측관리를 하거나 대행하게 하는 경우에는 계측자료를 관할 시장·군수·구청장에게 실시간으로 제공하여야 한다.
4. 시장·군수·구청장은 제공받은 계측자료와 자체의 계측자료를 활용하여 긴급상황이 발생하는 때에는 신속히 해당지역주민을 대피시켜야한다.

정답 번호만 출력하세요 (1, 2, 3, 4 중 하나):"
102,방재기사,2022,2,방재시설,26,"방재시설 피해현장 지반조사 중 지층의 분포, 층두께, 단층 파쇄대의 심도 및 규모, 원지반의 풍화상태, 흙의 연 경도, RQD,절리면의 상태,지하수위 상황등을 확인하는 지반조사는?",text_only,,시추조사,물리탐사,원위치시험,시험굴조사,1,102,Claude Sonnet 4,136,68,16,66.67,202.71,1.75,187,5,192,중간,0.000636,1,True,1,"문제: 방재시설 피해현장 지반조사 중 지층의 분포, 층두께, 단층 파쇄대의 심도 및 규모, 원지반의 풍화상태, 흙의 연 경도, RQD,절리면의 상태,지하수위 상황등을 확인하는 지반조사는?

선택지:
1. 시추조사
2. 물리탐사
3. 원위치시험
4. 시험굴조사

정답 번호만 출력하세요 (1, 2, 3, 4 중 하나):"
103,방재기사,2021,2,재해대책,67,다음 설명은 비탈면 보호공법 중 어느 공법에 해당되는가?\n\n- 암반 비탈면에 많이 시공\n- 보강재를 암반에 삽입하여 원지반 전단강도를 증대시키는 공법,text_only,,록볼트,계단식 옹벽,비탈면 경사완화,쏘일네일링,1,103,Claude Sonnet 4,136,69,16,66.99,204.69,1.98,180,5,185,중간,0.000615,1,True,1,"문제: 다음 설명은 비탈면 보호공법 중 어느 공법에 해당되는가?\n\n- 암반 비탈면에 많이 시공\n- 보강재를 암반에 삽입하여 원지반 전단강도를 증대시키는 공법

선택지:
1. 록볼트
2. 계단식 옹벽
3. 비탈면 경사완화
4. 쏘일네일링

정답 번호만 출력하세요 (1, 2, 3, 4 중 하나):"
104,방재기사,2021,2,방재시설,23,하천 현황조사시 포함되어야 할 사항이 아닌 것은?,text_only,,하천유역의 토양 현황,"하천명, 하천등급, 시·종점에 관한 사항",하천홍수 범람에 따른 위험 지역에 관한 사항,하천과 관련된 수공 구조물 및 횡단 시설물에 관한사항,1,104,Claude Sonnet 4,136,70,16,67.31,206.57,1.87,180,5,185,중간,0.000615,1,True,1,"문제: 하천 현황조사시 포함되어야 할 사항이 아닌 것은?

선택지:
1. 하천유역의 토양 현황
2. 하천명, 하천등급, 시·종점에 관한 사항
3. 하천홍수 범람에 따른 위험 지역에 관한 사항
4. 하천과 관련된 수공 구조물 및 횡단 시설물에 관한사항

정답 번호만 출력하세요 (1, 2, 3, 4 중 하나):"
105,방재기사,2020,3,방재사업,89,하천제방의 유하 능력에 여유를 확보하기 위하여 여유고를 더 높게 하는경우에 해당하지 않는 것은?,text_only,,상류부가 황폐되어 있는 경우,유출 토사가 다량으로 퇴적할 염려가 있는 하천,제외지에 중요한 시설이 있을경우,만곡 하천의 요안(凹岸)부,3,105,Claude Sonnet 4,136,70,16,66.67,208.73,2.16,194,5,199,중간,0.000657,4,False,4,"문제: 하천제방의 유하 능력에 여유를 확보하기 위하여 여유고를 더 높게 하는경우에 해당하지 않는 것은?

선택지:
1. 상류부가 황폐되어 있는 경우
2. 유출 토사가 다량으로 퇴적할 염려가 있는 하천
3. 제외지에 중요한 시설이 있을경우
4. 만곡 하천의 요안(凹岸)부

정답 번호만 출력하세요 (1, 2, 3, 4 중 하나):"
106,방재기사,2020,3,방재사업,82,농경지 피해액 산정시 논과 밭의 침수심 경계선 높이는 몇m인가?,text_only,,0.5m,1.0m,1.5m,2.0m,2,106,Claude Sonnet 4,136,70,16,66.04,210.55,1.82,117,5,122,중간,0.000426,1,False,1,"문제: 농경지 피해액 산정시 논과 밭의 침수심 경계선 높이는 몇m인가?

선택지:
1. 0.5m
2. 1.0m
3. 1.5m
4. 2.0m

정답 번호만 출력하세요 (1, 2, 3, 4 중 하나):"
107,방재기사,2021,2,재난관리,1,호우경보 발령 기준으로 옳은 것은?,text_only,,3시간 강우량이 60mm 이상 예상될 때,3시간 강우량이 90mm 이상 예상될 때,12시간 강우량이 110mm 이상 예상될 때,12시간 강우량이 150mm 이상 예상될 때,2,107,Claude Sonnet 4,136,70,16,65.42,212.95,2.4,164,5,169,중간,0.000567,4,False,4,"문제: 호우경보 발령 기준으로 옳은 것은?

선택지:
1. 3시간 강우량이 60mm 이상 예상될 때
2. 3시간 강우량이 90mm 이상 예상될 때
3. 12시간 강우량이 110mm 이상 예상될 때
4. 12시간 강우량이 150mm 이상 예상될 때

정답 번호만 출력하세요 (1, 2, 3, 4 중 하나):"
108,방재기사,2020,3,재해분석,56,빗물 배수펌프장의 용량부족에 의해 발생하는 내수침수의 해소대책이 아닌 것은?,text_only,,빗물 배수펌프 증대,유수지 증대,고지배수로 설치,빗물 배수펌프장 유입관로 증대,4,108,Claude Sonnet 4,136,70,16,64.81,214.78,1.83,153,5,158,중간,0.000534,3,False,3,"문제: 빗물 배수펌프장의 용량부족에 의해 발생하는 내수침수의 해소대책이 아닌 것은?

선택지:
1. 빗물 배수펌프 증대
2. 유수지 증대
3. 고지배수로 설치
4. 빗물 배수펌프장 유입관로 증대

정답 번호만 출력하세요 (1, 2, 3, 4 중 하나):"
109,방재기사,2021,3,방재시설,38,조건을 활용할 때 침사지 유량(m$^3$/s)은?\n\n[조건]\n? 침사지 폭: 8m\n? 침사지 길이: 15m\n? 침사지 수심: 5m\n? 침전시간: 40초,text_only,,8,12,15,17,3,109,Claude Sonnet 4,136,70,17,64.22,216.91,2.13,154,10,164,중간,0.000612,N/A,False,침사지 유량을 구,"문제: 조건을 활용할 때 침사지 유량(m$^3$/s)은?\n\n[조건]\n? 침사지 폭: 8m\n? 침사지 길이: 15m\n? 침사지 수심: 5m\n? 침전시간: 40초

선택지:
1. 8
2. 12
3. 15
4. 17

정답 번호만 출력하세요 (1, 2, 3, 4 중 하나):"
110,방재기사,2021,2,방재사업,92,자연재해위험개선지구 관리지침상 피해액 산정시 도시유형별 구분에서 인구 100만명 미만의 일반 시급 도시에 해당하는 것은?,text_only,O,대도시,중소도시,전원도시,농촌지역,2,110,Claude Sonnet 4,136,71,17,64.55,218.87,1.96,145,5,150,중간,0.00051,2,True,2,"문제: 자연재해위험개선지구 관리지침상 피해액 산정시 도시유형별 구분에서 인구 100만명 미만의 일반 시급 도시에 해당하는 것은?

선택지:
1. 대도시
2. 중소도시
3. 전원도시
4. 농촌지역

정답 번호만 출력하세요 (1, 2, 3, 4 중 하나):"
111,방재기사,2019,5,재해대책,62,하천설계기준상 하천 제방고 결정을 위한 여유고에 대한 설명으로 틀린 것은?,text_only,O,계획홍수량이 200m$^3$/s 미만인 경우에는 여유고를 0.6m 이상으로 한다.,계획홍수량이 10000m$^3$/s 이상인 경우에는 여유고를 2.0m 이상으로 한다.,굴입하도에서는 계획홍수량이 500m$^3$/s이상인 경우에 여유고를 0.8m 이상으로 한다.,계획홍수량이 50m$^3$/s이하이고 제방고가1.0m 이하인 하천에서는 여유고를 0.3m 이상으로 한다.,3,111,Claude Sonnet 4,136,72,17,64.86,221.01,2.14,300,5,305,중간,0.000975,3,True,3,"문제: 하천설계기준상 하천 제방고 결정을 위한 여유고에 대한 설명으로 틀린 것은?

선택지:
1. 계획홍수량이 200m$^3$/s 미만인 경우에는 여유고를 0.6m 이상으로 한다.
2. 계획홍수량이 10000m$^3$/s 이상인 경우에는 여유고를 2.0m 이상으로 한다.
3. 굴입하도에서는 계획홍수량이 500m$^3$/s이상인 경우에 여유고를 0.8m 이상으로 한다.
4. 계획홍수량이 50m$^3$/s이하이고 제방고가1.0m 이하인 하천에서는 여유고를 0.3m 이상으로 한다.

정답 번호만 출력하세요 (1, 2, 3, 4 중 하나):"
112,방재기사,2020,3,방재사업,96,사면보호시설 중 다음은 어떤옹벽에 관한 설명인가?\n\n- 사면활동 억제와 낙석방지를 기대할 수 있는 공법 \n- 앵커와 병행시공 시 높은 안정성을 가지며 구조해석상 높은 압축력이 벽체에 전달되는 경우 철근 배근을 고려하여 균열발생방지 \n지하수에 의한 수압발생이 우려되는 경우 수발공을 설치,text_only,,의지식 옹벽,중력식 옹벽,낙석방지용 옹벽,계단식 옹벽,4,112,Claude Sonnet 4,136,72,17,64.29,222.77,1.77,267,5,272,중간,0.000876,1,False,1,"문제: 사면보호시설 중 다음은 어떤옹벽에 관한 설명인가?\n\n- 사면활동 억제와 낙석방지를 기대할 수 있는 공법 \n- 앵커와 병행시공 시 높은 안정성을 가지며 구조해석상 높은 압축력이 벽체에 전달되는 경우 철근 배근을 고려하여 균열발생방지 \n지하수에 의한 수압발생이 우려되는 경우 수발공을 설치

선택지:
1. 의지식 옹벽
2. 중력식 옹벽
3. 낙석방지용 옹벽
4. 계단식 옹벽

정답 번호만 출력하세요 (1, 2, 3, 4 중 하나):"
113,방재기사,2021,2,방재시설,24,하천에 설치되는 시설물중 제방 및 호안의 재해취약요인의 설명으로 틀린 것은?,text_only,,견간장: 계획 홍수량에 대한 검토,비탈경사: 비탈 경사가 급한 정도,소류력: 호안 재료의 허용 소류력 적합여부,제방고: 계획 홍수위에서 계획홍수량 규모별로 여유고 기준에 적합한지의 여부,1,113,Claude Sonnet 4,136,73,17,64.6,224.72,1.95,212,5,217,중간,0.000711,1,True,1,"문제: 하천에 설치되는 시설물중 제방 및 호안의 재해취약요인의 설명으로 틀린 것은?

선택지:
1. 견간장: 계획 홍수량에 대한 검토
2. 비탈경사: 비탈 경사가 급한 정도
3. 소류력: 호안 재료의 허용 소류력 적합여부
4. 제방고: 계획 홍수위에서 계획홍수량 규모별로 여유고 기준에 적합한지의 여부

정답 번호만 출력하세요 (1, 2, 3, 4 중 하나):"
114,방재기사,2022,2,방재사업,88,방재시설의 유지?관리 평가항목?기준 및 평가방법 등에 관한 고시상 행정안전부장관이 재난책임기관장의 유지관리를 평가해야 하는 방재시설이 아닌 것은?,text_only,O,소하천시설 중 수문,도로시설 중 공동구,어항시설 중 물양장,하천시설 중 관측시설,3,114,Claude Sonnet 4,136,73,17,64.04,226.64,1.92,187,5,192,중간,0.000636,2,False,2,"문제: 방재시설의 유지?관리 평가항목?기준 및 평가방법 등에 관한 고시상 행정안전부장관이 재난책임기관장의 유지관리를 평가해야 하는 방재시설이 아닌 것은?

선택지:
1. 소하천시설 중 수문
2. 도로시설 중 공동구
3. 어항시설 중 물양장
4. 하천시설 중 관측시설

정답 번호만 출력하세요 (1, 2, 3, 4 중 하나):"
115,방재기사,2021,2,방재사업,84,집중호우 시 유출토사를 인위적으로 퇴적시켜 유입을 억제하는 침사지 시설의 구성요소가 아닌 것은?,text_only,,침전부,홍수조절부,자연배수부,퇴사저류부,3,115,Claude Sonnet 4,136,74,17,64.35,228.72,2.08,142,5,147,중간,0.000501,3,True,3,"문제: 집중호우 시 유출토사를 인위적으로 퇴적시켜 유입을 억제하는 침사지 시설의 구성요소가 아닌 것은?

선택지:
1. 침전부
2. 홍수조절부
3. 자연배수부
4. 퇴사저류부

정답 번호만 출력하세요 (1, 2, 3, 4 중 하나):"
116,방재기사,2022,2,방재시설,25,자연재해저감 종합계획 세부수립기준상 인문현황에 관한 사항으로 틀린 것은?,text_only,O,"인문현황에는 인구현황, 산업현황, 문화재현황 등을 기술한다.",인구현황 조사중 재해취약인구는 만18세 미만의 청소년과 만65세 이상의 노인을 포함한다.,산업현황은 산업체의 현황 및 분포를 제시하여 인명피해 및 재산피해 예상 활용한다.,인문현황 조사는 자연재해 발생원인과 피해규모에 영향을 미치는 인문적인 요인을 조사?분석하여 위험지구 선정 및 저감대책 수립의 기초자료로 활용할수있도록 수행되어야한다.,2,116,Claude Sonnet 4,136,75,17,64.66,230.54,1.82,322,5,327,중간,0.001041,2,True,2,"문제: 자연재해저감 종합계획 세부수립기준상 인문현황에 관한 사항으로 틀린 것은?

선택지:
1. 인문현황에는 인구현황, 산업현황, 문화재현황 등을 기술한다.
2. 인구현황 조사중 재해취약인구는 만18세 미만의 청소년과 만65세 이상의 노인을 포함한다.
3. 산업현황은 산업체의 현황 및 분포를 제시하여 인명피해 및 재산피해 예상 활용한다.
4. 인문현황 조사는 자연재해 발생원인과 피해규모에 영향을 미치는 인문적인 요인을 조사?분석하여 위험지구 선정 및 저감대책 수립의 기초자료로 활용할수있도록 수행되어야한다.

정답 번호만 출력하세요 (1, 2, 3, 4 중 하나):"
117,방재기사,2020,3,방재시설,34,지형현황 조사를 위한 분석항목에 해당하지 않는 것은?,text_only,,지질분석,표고분석,질·성토 사면분석,경사분석,1,117,Claude Sonnet 4,136,76,17,64.96,232.3,1.76,114,5,119,중간,0.000417,1,True,1,"문제: 지형현황 조사를 위한 분석항목에 해당하지 않는 것은?

선택지:
1. 지질분석
2. 표고분석
3. 질·성토 사면분석
4. 경사분석

정답 번호만 출력하세요 (1, 2, 3, 4 중 하나):"
118,방재기사,2021,3,재해대책,80,자연재해 저감대책 수립 시 공간적 구분의 순서로 맞는 것은?,text_only,,위험지구단위 → 수계단위 → 전 지역단위,전 지역단위 → 수계단위 → 위험지구단위,수계단위 → 위험지구단위 → 전 지역단위,전 지역단위 → 위험지구단위 → 수계단위,2,118,Claude Sonnet 4,136,77,17,65.25,234.19,1.89,186,5,191,중간,0.000633,2,True,2,"문제: 자연재해 저감대책 수립 시 공간적 구분의 순서로 맞는 것은?

선택지:
1. 위험지구단위 → 수계단위 → 전 지역단위
2. 전 지역단위 → 수계단위 → 위험지구단위
3. 수계단위 → 위험지구단위 → 전 지역단위
4. 전 지역단위 → 위험지구단위 → 수계단위

정답 번호만 출력하세요 (1, 2, 3, 4 중 하나):"
119,방재기사,2020,3,재난관리,6,대규모 복합재난 대응훈련 기본지침상 도상훈련에 관한 설명으로 틀린것?,text_only,O,"대표적인 도상훈련 참여자는 복합재난 대응훈련준비단의 구성원들로 주관기관 훈련부서,유관기관 훈련실무자, 고위직 공무원등이다.","보통 도상훈련은 개념의 이해를 돕고, 장단점을 식별하며, 태도의 변화를 이끌어내기 위한 목적으로 실행한다.",훈련주관 기관장이 소속기관 등의 직원에게 핵심적인 주요과제를 사전에 부여하여 실시한다.,도상훈련방법은 기본과정과 전문과정이 있다.,3,119,Claude Sonnet 4,136,77,17,64.71,236.58,2.39,313,5,318,중간,0.001014,4,False,4,"문제: 대규모 복합재난 대응훈련 기본지침상 도상훈련에 관한 설명으로 틀린것?

선택지:
1. 대표적인 도상훈련 참여자는 복합재난 대응훈련준비단의 구성원들로 주관기관 훈련부서,유관기관 훈련실무자, 고위직 공무원등이다.
2. 보통 도상훈련은 개념의 이해를 돕고, 장단점을 식별하며, 태도의 변화를 이끌어내기 위한 목적으로 실행한다.
3. 훈련주관 기관장이 소속기관 등의 직원에게 핵심적인 주요과제를 사전에 부여하여 실시한다.
4. 도상훈련방법은 기본과정과 전문과정이 있다.

정답 번호만 출력하세요 (1, 2, 3, 4 중 하나):"
120,방재기사,2019,5,방재시설,35,사면재해 피해저감을 위한 보호공법적용으로 틀린 것은?,text_only,,성토사면에 씨드스프레이 공법을 적용하였다.,절토사면에 씨드스프레이 공법을 적용하였다.,암반사면에 철망을 설치하고 녹생토(건식)공법을 적용하였다.,암반사면에 줄떼와 평떼공법을 병행하여 적용하였다.,4,120,Claude Sonnet 4,136,78,17,65.0,238.61,2.03,205,5,210,중간,0.00069,4,True,4,"문제: 사면재해 피해저감을 위한 보호공법적용으로 틀린 것은?

선택지:
1. 성토사면에 씨드스프레이 공법을 적용하였다.
2. 절토사면에 씨드스프레이 공법을 적용하였다.
3. 암반사면에 철망을 설치하고 녹생토(건식)공법을 적용하였다.
4. 암반사면에 줄떼와 평떼공법을 병행하여 적용하였다.

정답 번호만 출력하세요 (1, 2, 3, 4 중 하나):"
121,방재기사,2019,5,방재시설,34,자연재해저감종합계획 수립시 연도별 피해현황 조사항목으로 틀린 것은?,text_only,,연도별 시설물별 피해액 현황,연도별 시설물별 복구비 현황,연도별 피해시설의 종류,연도별 연강수량,4,121,Claude Sonnet 4,136,79,17,65.29,241.02,2.41,152,5,157,중간,0.000531,4,True,4,"문제: 자연재해저감종합계획 수립시 연도별 피해현황 조사항목으로 틀린 것은?

선택지:
1. 연도별 시설물별 피해액 현황
2. 연도별 시설물별 복구비 현황
3. 연도별 피해시설의 종류
4. 연도별 연강수량

정답 번호만 출력하세요 (1, 2, 3, 4 중 하나):"
122,방재기사,2021,2,재해분석,47,빗물펌프장의 용량부족으로 인한 침수발생 시 개선대책이 아닌 것은?,text_only,,하수관거 신규설치,빗물펌프의 용량 증설,빗물펌프장과 연결된 유수지역 용량 증설,고지배수로 설치에 따른 고지 및 저지유역분리,1,122,Claude Sonnet 4,136,79,17,64.75,242.88,1.86,172,5,177,중간,0.000591,4,False,4,"문제: 빗물펌프장의 용량부족으로 인한 침수발생 시 개선대책이 아닌 것은?

선택지:
1. 하수관거 신규설치
2. 빗물펌프의 용량 증설
3. 빗물펌프장과 연결된 유수지역 용량 증설
4. 고지배수로 설치에 따른 고지 및 저지유역분리

정답 번호만 출력하세요 (1, 2, 3, 4 중 하나):"
123,방재기사,2019,5,재난관리,14,재난 및 안전관리 기본법령상 다중이용시설 등의 위기상황 매뉴얼에 따라 주기적 훈련의 의무를 가지는 사람은?,text_only,O,"소유자, 관리자, 점유자",행정안전부장관,재난관리주관기관장,"시장, 군수, 구청장",1,123,Claude Sonnet 4,136,80,17,65.04,244.79,1.91,167,5,172,중간,0.000576,1,True,1,"문제: 재난 및 안전관리 기본법령상 다중이용시설 등의 위기상황 매뉴얼에 따라 주기적 훈련의 의무를 가지는 사람은?

선택지:
1. 소유자, 관리자, 점유자
2. 행정안전부장관
3. 재난관리주관기관장
4. 시장, 군수, 구청장

정답 번호만 출력하세요 (1, 2, 3, 4 중 하나):"
124,방재기사,2019,5,방재사업,83,"긴급보수를 위하여 대량의 콘크리트를 연속해서 타설할 경우, 이미 친콘크리트가 경화를 시작한 후 그 위에 타설한 콘크리트 일체가 되지 않고 불연속상태로 된다. 이 불연속면의 명칭은?",text_only,,시공이음,신축이음,수축이음,콜드 조인트,4,124,Claude Sonnet 4,136,81,17,65.32,246.71,1.92,188,5,193,중간,0.000639,4,True,4,"문제: 긴급보수를 위하여 대량의 콘크리트를 연속해서 타설할 경우, 이미 친콘크리트가 경화를 시작한 후 그 위에 타설한 콘크리트 일체가 되지 않고 불연속상태로 된다. 이 불연속면의 명칭은?

선택지:
1. 시공이음
2. 신축이음
3. 수축이음
4. 콜드 조인트

정답 번호만 출력하세요 (1, 2, 3, 4 중 하나):"
125,방재기사,2021,3,방재사업,81,방재시설 지반계측계획 수립시 계측위치의 선정조건과 가장 거리가 먼 것은?,text_only,,주변에 특수시설이 있는 지점,설계와 시공면에서 대표적인 지점,비교적 단순하고 대표적인 지반상태를 갖는 지점,기기의 설치와 계측이 용이하며 공사에 지장을 적게 주는 지점,1,125,Claude Sonnet 4,136,81,17,64.8,248.69,1.98,196,5,201,중간,0.000663,3,False,3,"문제: 방재시설 지반계측계획 수립시 계측위치의 선정조건과 가장 거리가 먼 것은?

선택지:
1. 주변에 특수시설이 있는 지점
2. 설계와 시공면에서 대표적인 지점
3. 비교적 단순하고 대표적인 지반상태를 갖는 지점
4. 기기의 설치와 계측이 용이하며 공사에 지장을 적게 주는 지점

정답 번호만 출력하세요 (1, 2, 3, 4 중 하나):"
126,방재기사,2020,3,방재사업,84,자연재해대책법령상 방재시설의 정기적인 유지·관리 평가는 연 몇회 실시하는가?,text_only,O,1회,2회,3회,4회,1,126,Claude Sonnet 4,136,82,17,65.08,250.77,2.08,115,5,120,중간,0.00042,1,True,1,"문제: 자연재해대책법령상 방재시설의 정기적인 유지·관리 평가는 연 몇회 실시하는가?

선택지:
1. 1회
2. 2회
3. 3회
4. 4회

정답 번호만 출력하세요 (1, 2, 3, 4 중 하나):"
127,방재기사,2022,2,재해분석,56,방재성능 개선대책 수립시 고려하여야하는 방재시설물의 특성에 관한 설명으로 틀린 것은?,text_only,,기능성이란 방재시설물이 재해경감에 어떠한 기능과 역할을 담당하고 있는 지를 분석?평가하는 것이다.,"안정성이란 재해로 인한 안전확보여부 및 재해재발방지여부를 정성적, 정량적으로 평가하는 것이다.","시공성이란 방재시설물에 최적화된 기획, 설계, 유지관리등에 이르기 위한 시공능력을 평가하는 것이다.",경제성이란 방재시설물의 붕괴시 인명?재산등의 돌이킬 수 없는 피해가 따르므로 가능한 한 재해복구비용을 감소시킬수 있는 정도를 평가하는 것이다.,4,127,Claude Sonnet 4,136,82,17,64.57,252.71,1.93,358,5,363,중간,0.001149,3,False,3,"문제: 방재성능 개선대책 수립시 고려하여야하는 방재시설물의 특성에 관한 설명으로 틀린 것은?

선택지:
1. 기능성이란 방재시설물이 재해경감에 어떠한 기능과 역할을 담당하고 있는 지를 분석?평가하는 것이다.
2. 안정성이란 재해로 인한 안전확보여부 및 재해재발방지여부를 정성적, 정량적으로 평가하는 것이다.
3. 시공성이란 방재시설물에 최적화된 기획, 설계, 유지관리등에 이르기 위한 시공능력을 평가하는 것이다.
4. 경제성이란 방재시설물의 붕괴시 인명?재산등의 돌이킬 수 없는 피해가 따르므로 가능한 한 재해복구비용을 감소시킬수 있는 정도를 평가하는 것이다.

정답 번호만 출력하세요 (1, 2, 3, 4 중 하나):"
